row_no,pl_date,frequency,gl_company_code,gl_account,counter_party_gl_code,intercompany_relationship,regulated_ind,fsa_eligibility_ind,party_id,currency_code,legacy_gl_account_number,base_balance,usd_balance,fx_rate,multiply_divide_ind,original_usd_balance,gl_product,gl_account_description,profit_center,profit_center_desc,legacy_consolidated_10q_level_1,legacy_consolidated_10q_level_2,legacy_consolidated_10q_level_3,legacy_consolidated_10q_level_4,legacy_consolidated_10q_level_5,legacy_consolidated_10q_level_6,legacy_consolidated_10q_level_7,profit_center_level_1,profit_center_level_2,profit_center_level_3,profit_center_level_4,profit_center_level_5,profit_center_level_6,profit_center_level_7
268,2023-01-01,Random_frequency_385,Random_gl_company_code_138,150500,Random_counter_party_gl_code_235,Random_intercompany_relationship_371,Random_regulated_ind_521,Random_fsa_eligibility_ind_866,Random_party_id_549,Random_currency_code_952,Random_legacy_gl_account_number_34,232.12,374.63,553.65,Random_multiply_divide_ind_364,465.25,Random_gl_product_396,Random_gl_account_description_307,Random_profit_center_771,Random_profit_center_desc_845,Random_legacy_consolidated_10q_level_1_103,Random_legacy_consolidated_10q_level_2_562,Random_legacy_consolidated_10q_level_3_271,Random_legacy_consolidated_10q_level_4_317,BLAH3,Random_legacy_consolidated_10q_level_6_801,Random_legacy_consolidated_10q_level_7_546,Random_profit_center_level_1_773,Random_profit_center_level_2_969,Random_profit_center_level_3_959,Random_profit_center_level_4_914,Random_profit_center_level_5_589,Random_profit_center_level_6_40,Random_profit_center_level_7_410
933,2023-01-01,Random_frequency_558,Random_gl_company_code_50,150200,Random_counter_party_gl_code_804,Random_intercompany_relationship_101,Random_regulated_ind_851,Random_fsa_eligibility_ind_124,Random_party_id_179,Random_currency_code_256,Random_legacy_gl_account_number_30,713.58,570.78,281.42,Random_multiply_divide_ind_266,817.23,Random_gl_product_515,Random_gl_account_description_906,Random_profit_center_530,Random_profit_center_desc_675,Random_legacy_consolidated_10q_level_1_847,Random_legacy_consolidated_10q_level_2_159,Random_legacy_consolidated_10q_level_3_704,Random_legacy_consolidated_10q_level_4_356,BLAH2,Random_legacy_consolidated_10q_level_6_595,Random_legacy_consolidated_10q_level_7_595,Random_profit_center_level_1_875,Random_profit_center_level_2_730,Random_profit_center_level_3_58,Random_profit_center_level_4_107,Random_profit_center_level_5_468,Random_profit_center_level_6_137,Random_profit_center_level_7_975
477,2023-02-01,Random_frequency_748,Random_gl_company_code_396,150500,Random_counter_party_gl_code_830,Random_intercompany_relationship_364,Random_regulated_ind_685,Random_fsa_eligibility_ind_89,Random_party_id_242,Random_currency_code_582,Random_legacy_gl_account_number_486,979.35,403.72,684.49,Random_multiply_divide_ind_318,485.53,Random_gl_product_208,Random_gl_account_description_66,Random_profit_center_261,Random_profit_center_desc_276,Random_legacy_consolidated_10q_level_1_515,Random_legacy_consolidated_10q_level_2_661,Random_legacy_consolidated_10q_level_3_951,Random_legacy_consolidated_10q_level_4_526,BLAH1,Random_legacy_consolidated_10q_level_6_614,Random_legacy_consolidated_10q_level_7_14,Random_profit_center_level_1_346,Random_profit_center_level_2_268,Random_profit_center_level_3_781,Random_profit_center_level_4_974,Random_profit_center_level_5_393,Random_profit_center_level_6_725,Random_profit_center_level_7_737
271,2023-02-01,Random_frequency_209,Random_gl_company_code_901,150100,Random_counter_party_gl_code_863,Random_intercompany_relationship_552,Random_regulated_ind_512,Random_fsa_eligibility_ind_607,Random_party_id_532,Random_currency_code_228,Random_legacy_gl_account_number_38,833.25,364.22,961.91,Random_multiply_divide_ind_478,266.34,Random_gl_product_137,Random_gl_account_description_50,Random_profit_center_463,Random_profit_center_desc_537,Random_legacy_consolidated_10q_level_1_701,Random_legacy_consolidated_10q_level_2_412,Random_legacy_consolidated_10q_level_3_676,Random_legacy_consolidated_10q_level_4_762,BLAH2,Random_legacy_consolidated_10q_level_6_767,Random_legacy_consolidated_10q_level_7_913,Random_profit_center_level_1_505,Random_profit_center_level_2_882,Random_profit_center_level_3_13,Random_profit_center_level_4_355,Random_profit_center_level_5_349,Random_profit_center_level_6_453,Random_profit_center_level_7_504
566,2023-01-01,Random_frequency_464,Random_gl_company_code_208,150200,Random_counter_party_gl_code_303,Random_intercompany_relationship_306,Random_regulated_ind_597,Random_fsa_eligibility_ind_302,Random_party_id_834,Random_currency_code_471,Random_legacy_gl_account_number_826,278.65,703.34,631.33,Random_multiply_divide_ind_184,202.21,Random_gl_product_662,Random_gl_account_description_175,Random_profit_center_802,Random_profit_center_desc_13,Random_legacy_consolidated_10q_level_1_138,Random_legacy_consolidated_10q_level_2_228,Random_legacy_consolidated_10q_level_3_132,Random_legacy_consolidated_10q_level_4_392,BLAH4,Random_legacy_consolidated_10q_level_6_283,Random_legacy_consolidated_10q_level_7_636,Random_profit_center_level_1_589,Random_profit_center_level_2_365,Random_profit_center_level_3_426,Random_profit_center_level_4_135,Random_profit_center_level_5_88,Random_profit_center_level_6_872,Random_profit_center_level_7_952
500,2023-02-01,Random_frequency_172,Random_gl_company_code_689,150200,Random_counter_party_gl_code_546,Random_intercompany_relationship_102,Random_regulated_ind_663,Random_fsa_eligibility_ind_803,Random_party_id_586,Random_currency_code_764,Random_legacy_gl_account_number_860,19.38,831.42,517.98,Random_multiply_divide_ind_123,539.82,Random_gl_product_959,Random_gl_account_description_858,Random_profit_center_469,Random_profit_center_desc_283,Random_legacy_consolidated_10q_level_1_632,Random_legacy_consolidated_10q_level_2_692,Random_legacy_consolidated_10q_level_3_528,Random_legacy_consolidated_10q_level_4_292,BLAH1,Random_legacy_consolidated_10q_level_6_631,Random_legacy_consolidated_10q_level_7_956,Random_profit_center_level_1_958,Random_profit_center_level_2_554,Random_profit_center_level_3_859,Random_profit_center_level_4_676,Random_profit_center_level_5_272,Random_profit_center_level_6_370,Random_profit_center_level_7_841
366,2023-01-01,Random_frequency_830,Random_gl_company_code_453,150300,Random_counter_party_gl_code_659,Random_intercompany_relationship_367,Random_regulated_ind_565,Random_fsa_eligibility_ind_45,Random_party_id_385,Random_currency_code_249,Random_legacy_gl_account_number_607,284.81,91.37,394.85,Random_multiply_divide_ind_76,115.03,Random_gl_product_456,Random_gl_account_description_111,Random_profit_center_36,Random_profit_center_desc_998,Random_legacy_consolidated_10q_level_1_489,Random_legacy_consolidated_10q_level_2_644,Random_legacy_consolidated_10q_level_3_991,Random_legacy_consolidated_10q_level_4_750,BLAH1,Random_legacy_consolidated_10q_level_6_352,Random_legacy_consolidated_10q_level_7_45,Random_profit_center_level_1_918,Random_profit_center_level_2_978,Random_profit_center_level_3_289,Random_profit_center_level_4_37,Random_profit_center_level_5_594,Random_profit_center_level_6_857,Random_profit_center_level_7_819
234,2023-01-01,Random_frequency_19,Random_gl_company_code_417,150500,Random_counter_party_gl_code_691,Random_intercompany_relationship_785,Random_regulated_ind_171,Random_fsa_eligibility_ind_109,Random_party_id_540,Random_currency_code_564,Random_legacy_gl_account_number_372,163.06,191.58,121.01,Random_multiply_divide_ind_7,234.69,Random_gl_product_26,Random_gl_account_description_536,Random_profit_center_475,Random_profit_center_desc_448,Random_legacy_consolidated_10q_level_1_646,Random_legacy_consolidated_10q_level_2_850,Random_legacy_consolidated_10q_level_3_433,Random_legacy_consolidated_10q_level_4_232,FAIL DELIVER,Random_legacy_consolidated_10q_level_6_118,Random_legacy_consolidated_10q_level_7_133,Random_profit_center_level_1_52,Random_profit_center_level_2_183,Random_profit_center_level_3_437,Random_profit_center_level_4_601,Random_profit_center_level_5_927,Random_profit_center_level_6_353,Random_profit_center_level_7_649
249,2023-01-01,Random_frequency_936,Random_gl_company_code_27,150300,Random_counter_party_gl_code_285,Random_intercompany_relationship_825,Random_regulated_ind_143,Random_fsa_eligibility_ind_454,Random_party_id_74,Random_currency_code_726,Random_legacy_gl_account_number_205,102.0,513.86,284.14,Random_multiply_divide_ind_483,42.21,Random_gl_product_144,Random_gl_account_description_459,Random_profit_center_24,Random_profit_center_desc_894,Random_legacy_consolidated_10q_level_1_719,Random_legacy_consolidated_10q_level_2_342,Random_legacy_consolidated_10q_level_3_782,Random_legacy_consolidated_10q_level_4_967,BLAH2,Random_legacy_consolidated_10q_level_6_966,Random_legacy_consolidated_10q_level_7_193,Random_profit_center_level_1_638,Random_profit_center_level_2_167,Random_profit_center_level_3_135,Random_profit_center_level_4_569,Random_profit_center_level_5_682,Random_profit_center_level_6_867,Random_profit_center_level_7_894
922,2023-01-01,Random_frequency_189,Random_gl_company_code_482,150100,Random_counter_party_gl_code_499,Random_intercompany_relationship_246,Random_regulated_ind_153,Random_fsa_eligibility_ind_995,Random_party_id_900,Random_currency_code_314,Random_legacy_gl_account_number_538,641.32,653.83,957.59,Random_multiply_divide_ind_470,763.35,Random_gl_product_1000,Random_gl_account_description_15,Random_profit_center_162,Random_profit_center_desc_932,Random_legacy_consolidated_10q_level_1_568,Random_legacy_consolidated_10q_level_2_659,Random_legacy_consolidated_10q_level_3_742,Random_legacy_consolidated_10q_level_4_729,BLAH1,Random_legacy_consolidated_10q_level_6_402,Random_legacy_consolidated_10q_level_7_991,Random_profit_center_level_1_227,Random_profit_center_level_2_918,Random_profit_center_level_3_615,Random_profit_center_level_4_127,Random_profit_center_level_5_64,Random_profit_center_level_6_669,Random_profit_center_level_7_66
365,2023-01-01,Random_frequency_345,Random_gl_company_code_460,150100,Random_counter_party_gl_code_37,Random_intercompany_relationship_225,Random_regulated_ind_15,Random_fsa_eligibility_ind_518,Random_party_id_847,Random_currency_code_182,Random_legacy_gl_account_number_907,766.04,283.42,782.72,Random_multiply_divide_ind_984,845.29,Random_gl_product_264,Random_gl_account_description_275,Random_profit_center_457,Random_profit_center_desc_844,Random_legacy_consolidated_10q_level_1_535,Random_legacy_consolidated_10q_level_2_339,Random_legacy_consolidated_10q_level_3_428,Random_legacy_consolidated_10q_level_4_764,BLAH2,Random_legacy_consolidated_10q_level_6_520,Random_legacy_consolidated_10q_level_7_456,Random_profit_center_level_1_625,Random_profit_center_level_2_15,Random_profit_center_level_3_143,Random_profit_center_level_4_684,Random_profit_center_level_5_689,Random_profit_center_level_6_273,Random_profit_center_level_7_38
949,2023-01-01,Random_frequency_381,Random_gl_company_code_96,150300,Random_counter_party_gl_code_442,Random_intercompany_relationship_752,Random_regulated_ind_786,Random_fsa_eligibility_ind_961,Random_party_id_144,Random_currency_code_194,Random_legacy_gl_account_number_543,585.14,314.1,253.12,Random_multiply_divide_ind_420,665.32,Random_gl_product_218,Random_gl_account_description_65,Random_profit_center_151,Random_profit_center_desc_581,Random_legacy_consolidated_10q_level_1_678,Random_legacy_consolidated_10q_level_2_538,Random_legacy_consolidated_10q_level_3_530,Random_legacy_consolidated_10q_level_4_424,BLAH2,Random_legacy_consolidated_10q_level_6_108,Random_legacy_consolidated_10q_level_7_618,Random_profit_center_level_1_618,Random_profit_center_level_2_439,Random_profit_center_level_3_532,Random_profit_center_level_4_462,Random_profit_center_level_5_466,Random_profit_center_level_6_131,Random_profit_center_level_7_106
989,2023-01-01,Random_frequency_100,Random_gl_company_code_490,150200,Random_counter_party_gl_code_887,Random_intercompany_relationship_579,Random_regulated_ind_934,Random_fsa_eligibility_ind_695,Random_party_id_339,Random_currency_code_622,Random_legacy_gl_account_number_251,879.95,572.23,228.92,Random_multiply_divide_ind_506,925.27,Random_gl_product_390,Random_gl_account_description_546,Random_profit_center_604,Random_profit_center_desc_769,Random_legacy_consolidated_10q_level_1_740,Random_legacy_consolidated_10q_level_2_625,Random_legacy_consolidated_10q_level_3_124,Random_legacy_consolidated_10q_level_4_102,BLAH3,Random_legacy_consolidated_10q_level_6_622,Random_legacy_consolidated_10q_level_7_302,Random_profit_center_level_1_845,Random_profit_center_level_2_893,Random_profit_center_level_3_915,Random_profit_center_level_4_603,Random_profit_center_level_5_929,Random_profit_center_level_6_225,Random_profit_center_level_7_554
440,2023-02-01,Random_frequency_654,Random_gl_company_code_657,150100,Random_counter_party_gl_code_455,Random_intercompany_relationship_890,Random_regulated_ind_425,Random_fsa_eligibility_ind_904,Random_party_id_702,Random_currency_code_990,Random_legacy_gl_account_number_840,259.35,464.34,888.31,Random_multiply_divide_ind_481,329.96,Random_gl_product_760,Random_gl_account_description_575,Random_profit_center_375,Random_profit_center_desc_222,Random_legacy_consolidated_10q_level_1_266,Random_legacy_consolidated_10q_level_2_938,Random_legacy_consolidated_10q_level_3_59,Random_legacy_consolidated_10q_level_4_906,BLAH2,Random_legacy_consolidated_10q_level_6_304,Random_legacy_consolidated_10q_level_7_594,Random_profit_center_level_1_907,Random_profit_center_level_2_577,Random_profit_center_level_3_569,Random_profit_center_level_4_764,Random_profit_center_level_5_940,Random_profit_center_level_6_578,Random_profit_center_level_7_544
44,2023-01-01,Random_frequency_430,Random_gl_company_code_373,150300,Random_counter_party_gl_code_443,Random_intercompany_relationship_960,Random_regulated_ind_252,Random_fsa_eligibility_ind_52,Random_party_id_421,Random_currency_code_814,Random_legacy_gl_account_number_900,81.05,801.97,812.51,Random_multiply_divide_ind_874,384.21,Random_gl_product_624,Random_gl_account_description_407,Random_profit_center_859,Random_profit_center_desc_121,Random_legacy_consolidated_10q_level_1_166,Random_legacy_consolidated_10q_level_2_442,Random_legacy_consolidated_10q_level_3_68,Random_legacy_consolidated_10q_level_4_343,BLAH4,Random_legacy_consolidated_10q_level_6_597,Random_legacy_consolidated_10q_level_7_598,Random_profit_center_level_1_561,Random_profit_center_level_2_925,Random_profit_center_level_3_338,Random_profit_center_level_4_964,Random_profit_center_level_5_747,Random_profit_center_level_6_392,Random_profit_center_level_7_455
758,2023-01-01,Random_frequency_548,Random_gl_company_code_246,150300,Random_counter_party_gl_code_995,Random_intercompany_relationship_73,Random_regulated_ind_366,Random_fsa_eligibility_ind_648,Random_party_id_677,Random_currency_code_957,Random_legacy_gl_account_number_249,509.2,557.63,155.96,Random_multiply_divide_ind_192,785.54,Random_gl_product_16,Random_gl_account_description_699,Random_profit_center_301,Random_profit_center_desc_243,Random_legacy_consolidated_10q_level_1_310,Random_legacy_consolidated_10q_level_2_212,Random_legacy_consolidated_10q_level_3_92,Random_legacy_consolidated_10q_level_4_24,BLAH4,Random_legacy_consolidated_10q_level_6_841,Random_legacy_consolidated_10q_level_7_830,Random_profit_center_level_1_54,Random_profit_center_level_2_571,Random_profit_center_level_3_925,Random_profit_center_level_4_107,Random_profit_center_level_5_564,Random_profit_center_level_6_5,Random_profit_center_level_7_79
911,2023-01-01,Random_frequency_246,Random_gl_company_code_152,150400,Random_counter_party_gl_code_210,Random_intercompany_relationship_99,Random_regulated_ind_358,Random_fsa_eligibility_ind_29,Random_party_id_520,Random_currency_code_785,Random_legacy_gl_account_number_688,410.82,475.35,72.98,Random_multiply_divide_ind_293,414.45,Random_gl_product_132,Random_gl_account_description_817,Random_profit_center_961,Random_profit_center_desc_173,Random_legacy_consolidated_10q_level_1_331,Random_legacy_consolidated_10q_level_2_4,Random_legacy_consolidated_10q_level_3_49,Random_legacy_consolidated_10q_level_4_260,BLAH3,Random_legacy_consolidated_10q_level_6_760,Random_legacy_consolidated_10q_level_7_732,Random_profit_center_level_1_194,Random_profit_center_level_2_82,Random_profit_center_level_3_690,Random_profit_center_level_4_428,Random_profit_center_level_5_669,Random_profit_center_level_6_933,Random_profit_center_level_7_318
